index,username,tweet_id,tweet_text,org_step_1,org_step_2,relevant,category,query,datetime_of_tweet,datetime_of_query,link,mentioned_location,location,image
481,puppybrownnn,1.74E+18,"อารีย์ -  เสนาร่วม เดินได้

เสนาร่วม - สะพานควาย เดินได้

แต่สะพานควาย - อารีย์ นี่เหนื่อยนะ ฟุตบาทก็ไม่ได้ดี",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ศาลาธรรมสพน์"" OR ""ศาลาแดง"" OR ""ศิริพงษ์"" OR ""สนามไชย"" OR ""สมเด็จพระนเรศวรมหาราช"" OR ""สมเด็จพระปิ่นเกล้า"" OR ""สมเด็จพระเจ้าตากสิน"" OR ""สมเด็จเจ้าพระยา"" OR ""สวนสยาม"" OR ""สวนหลวง"" OR ""สวรรคโลก"" OR ""สะพานควาย"" OR ""สะพานพุทธ"" OR ""สังคโลก"" OR ""สาทร-คอนแวนต์"")",2024-01-04 10:23:39,2024-02-20 21:51:31,https://twitter.com/puppybrownnn/status/1742854295480156337,สะพานควาย,,[]
482,memomiew,1.74E+18,ระยะคนเดินคือกี่กม. อะ นี่ว่า 1-2 กม. หรือ 3 กม. คือเดินได้ ถ้ามันมีทางเดิน ไม่ใช่เดินบนถนน ระยะ 1-1.5 กม สำหรับเราขอเลือกเดินหรือขึ้นรถเมล์แทนรฟฟ เพราะขึ้น รฟฟ ใช้เวลาเท่ากัน กว่าจะขึ้นลง ซื้อตั๋ว รอรถไฟ ไม่ต่าง เคยขึ้น BTS จากอนุไปพญาไท รู้สึกเสียดายเงินมาก ตอนแรกคิดว่า 15 บาท,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ประตูน้ำ"" OR ""ประเสริฐมนูกิจ"" OR ""ปรีดี พนมยงค์"" OR ""ปุณณวิถี"" OR ""ป้อมมหากาฬ"" OR ""ผ่านฟ้าลีลาศ"" OR ""พญาไท"" OR ""พระราม 9"" OR ""พระรามที่ 1"" OR ""พระรามที่ 2"" OR ""พระรามที่ 3"" OR ""พระรามที่ 4"" OR ""พระรามที่ 5"" OR ""พระรามที่ 6"" OR ""พรานนก"")",2024-01-04 10:10:36,2024-02-20 21:31:19,https://twitter.com/memomiew/status/1742851011038052441,พญาไท,,[]
483,paanuuuu,1.74E+18,1.7 โล เราเดินในสวนสาธารณะได้นะ ไม่ไกลแหล่ะ แต่เราจะไม่มีทางเอาชีวิตไปเสี่ยงกับฟุตบาทริมถนน กทม  เป็นระยะทาง 1.7 กิโลเมตรเด็ดขาด,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-04 9:46:49,2024-02-20 20:54:44,https://twitter.com/paanuuuu/status/1742845028144500960,,,[]
484,worwhalepony,1.74E+18,"อันนี้คือเช้าตอนเข้าเมืองแล้ว (ที่นั่งเราติดทางเดินแล้วคนนั่งริมหน้าต่างลงรถไปแล้ว บอกเลยว่าเดินทางเหนื่อยแต่ช่วงเช้าตรู่มีวิว Sunrise สีฟ้าชมพูสวยมาก ชอบ)

ที่แตกต่างคือเส้นทางเข้าเมืองจากที่วิ่งบนดินก็ขึ้นมาใช้เส้นเดียวกับสายสีแดงชานเมืองเลยได้ลอยฟ้าก่อนเข้ากรุงเทพอภิวัฒน์",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-04 7:27:40,2024-02-20 20:54:44,https://twitter.com/worwhalepony/status/1742810007484481804,,,[]
485,tigernet_,1.74E+18,ส่วนตัวไม่ได้มีปัญหากับการที่ก้าวไกลเป็นรัฐบาล​ เพราะมองว่าจะ   ประเทศไทยก็ไม่พัฒนาแบบก้าวกระโดดแล้ว​ แต่ที่หนักใจก็คือ​ถ้าเป็นแบบชัชชาตินี่ไม่ไหว​ อะไรแย่​ อะไรบ้ง​ น้ำท่วม​ ขยะเพียบ​ ทางเท้าพัง​ เงียบไม่รับรู้เป็นใบ้​ ​แต่แค่ทำกราฟฟิก​ PR สวยหน่อย​ อวยเวอร์คนไทยมันตลกแบบนี้,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-04 5:44:21,2024-02-20 20:54:44,https://twitter.com/tigernet_/status/1742784008826835437,,,[]
486,Tonyongw,1.74E+18,ฝากรีค่า  ใครพบเห็นที่ห้อยกุญแจตุ๊กตาป๊าโทจิบริเวณ Mrt สุทธิสาร ทางออก 3 และบริเวณทางเดินถนนสุทธิสารวินิจฉัยฝั่งวินมอเตอร์ไซต์ รบกวนดีเอ็มกลับทางทวิตนี้หน่อยนะคะ ขอบคุณมากๆค่ะ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""สุทธิสารวินิจฉัย"" OR ""สุนทรโกษา"" OR ""สุรวงศ์"" OR ""สุรศักดิ์"" OR ""สุวินทวงศ์"" OR ""สุโขทัย"" OR ""หนองจอก"" OR ""หนองแขม"" OR ""หน้าพระลาน"" OR ""หน้าวัง"" OR ""หลังสวน"" OR ""หลานหลวง"" OR ""หอวัง"" OR ""หัวลำโพง"" OR ""หัวหมาก"")",2024-01-03 12:09:25,2024-02-20 21:59:27,https://twitter.com/Tonyongw/status/1742518526139843041,สุทธิสาร,,['https://pbs.twimg.com/media/GC6rXIRaAAABU9c?format=jpg&name=small']
487,satha_pung,1.74E+18,มอกรุงเทพ ครบจบทุกพื้นที่ ทางเดิน โรงอาหาร ชีเอาหมด อยากจะอ้วก,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-03 7:27:37,2024-02-20 20:54:44,https://twitter.com/satha_pung/status/1742447609174794360,,,[]
488,nutpiphat_w95,1.74E+18,"ข้อ 1 ทางเท้า บ้านเรา ทำดี ก็ มีคนฉวย โอกาส ตั้งแผงลอย พอโดนจับ ก็ บอก รัง แก คนจน 

2  รถ ไฟฟ้า บ้านเรา ก็เริ่มเยอะ ละ อาจ ต้องใช้เวลา

3  บ้านเรา มี สกายวอลค น่าจะเคยเห็นนะ ส่วน ว่า บ้าน เรา ทำไมไม่ค่อยเดิน เอาจริง ลอง เดิน จาก สยาม ไป แยก ราชประสงค์ โดยหลังไม่เปียกก่อน",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""ยมราช"" OR ""ยานนาวา"" OR ""ยี่สิบสองกรกฎาคม"" OR ""รัชดา-ท่าพระ"" OR ""รัชดาภิเษก"" OR ""รางน้ำ"" OR ""ราชดำริ"" OR ""ราชดำเนินกลาง"" OR ""ราชดำเนินนอก"" OR ""ราชดำเนินใน"" OR ""ราชบพิธ"" OR ""ราชประสงค์"" OR ""ราชปรารภ"" OR ""ราชพฤกษ์"" OR ""ราชวิถี"")",2024-01-03 1:38:19,2024-02-20 21:39:13,https://twitter.com/nutpiphat_w95/status/1742359703727046761,ราชประสงค์,,[]
489,raspberryyokurt,1.74E+18,อะไรดีก็นำมาปรับปรุงแก้ไขกันนอะ ส่วนฟุตบาทบ้านเรามันอาจจะยากในบางพื้นที่เช่นแถว กรุงเทพปริมณฑลที่พื้นที่เป็นดินอมน้ำ ก็จะแน่นได้ยากแต่มันก็มีกระบวนการอื่นที่ทำให้แน่นได้อยู่แต่ค่าใช้จ่ายรับเหมามันก็จะแพงขึ้น รวมทั้งการคอรัปชั่นด้วย ปัญหาทั้งมวลคือเรื่องของคอรัปชั่นครับ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-02 23:31:08,2024-02-20 20:54:44,https://twitter.com/raspberryyokurt/status/1742327698587103348,,,[]
490,amifreedomtorpe,1.74E+18,ใช่ค่ะ ควรเปลียนนิสัยที่ออกอีเว้นต์รายวัน ไลฟ์สด เป็นใช้สมองแก้ไขปัญหากทม.นะค่ะ โป๊ะทาเรืือพระราม 8 ก็พัง ไม่ทะนุบำรุงรักษา ปล่อยทิ้งให้จมน้ำ ขยะเกลือนเมือง ขยะเก็บไม่เป็นเวลา ไม่จัดระเบียบทางเท้า แก้ปัญหาน้ำท่วม ฝุ่น pm ไมได้ มีไว้ทำไมเนี้ยะผู฿้ว่า เสียเงินเรือนแสน /เดือนไปฟรีๆ,,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""กรุงเทพ"" OR ""กทม"" OR ""ชัชชาติ"")",2024-01-02 14:41:26,2024-02-20 20:54:44,https://twitter.com/amifreedomtorpe/status/1742194393849672064,,,[]
491,Viput_srivaurai,1.74E+18,"ลุยงานแก้ไขปัญหาให้ประชาชนกันต่อ ต้อนรับปี 2567 ครับ

ดำเนินการประสานงาน
- จัดการขยะในคลองหัวลำโพงเก่าและคลองสีลม ซอย 3
- ซ่อมแซมพื้นผิวทางเท้าซอยคอนแวนต์
- ซ่อมแซมพื้นผิวทางเท้าบริเวณป้อมตำรวจแยกสี่พระยา
- ซ่อมแซมพื้นผิวจราจรบริเวณซอยเจริญกรุง 42

#บางรักทักวิพุธ
#เพื่อไทย",,,FALSE,ทางเท้า,"(""ทางเท้า"" OR ""ทางเดิน"" OR ""ฟุตบาท"") AND (""คลองตัน"" OR ""คลองเตย"" OR ""คอนแวนต์"" OR ""งามดูพลี"" OR ""งามวงศ์วาน"" OR ""จตุรทิศ"" OR ""จรัญสนิทวงศ์"" OR ""จอมทอง"" OR ""จักรวรรดิ"" OR ""จันทน์"" OR ""ชัยพฤกษ์"" OR ""ชิดลม"" OR ""ณ ระนอง"" OR ""ดาวคะนอง"" OR ""ดินสอ"")",2024-01-02 12:53:11,2024-02-20 21:14:41,https://twitter.com/Viput_srivaurai/status/1742167151753167236,บางรัก,,"['https://pbs.twimg.com/media/GC1ryUObwAAj4Bu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/GC1ryUOaQAApuyg?format=jpg&name=small', 'https://pbs.twimg.com/media/GC1ryUNaIAA3ejO?format=jpg&name=360x360', 'https://pbs.twimg.com/media/GC1ryUJakAAAWcL?format=jpg&name=360x360']"
